,Name,Price,Recorded_On,Search_Word,Link
364,Cinnamon-Banana-Python-Watercolor-Vinyl,$8.99,2019-01-29,python,https://www.amazon.com/Cinnamon-Banana-Python-Watercolor-Vinyl/dp/B01AMKB2KO
365,Mastering-Python-Networking-solution-automation,$49.91,2019-01-29,python,https://www.amazon.com/Mastering-Python-Networking-solution-automation/dp/1784397008
366,Mastering-Python-Networking-solution-automation-ebook,$31.19,2019-01-29,python,https://www.amazon.com/Mastering-Python-Networking-solution-automation-ebook/dp/B06XPQV549
367,Solving-PDEs-Python-SpringerBriefs-Computing-ebook,$0.00,2019-01-29,python,https://www.amazon.com/Solving-PDEs-Python-SpringerBriefs-Computing-ebook/dp/B078YHFGMQ
368,Solving-PDEs-Python-SpringerBriefs-Computing,$24.99,2019-01-29,python,https://www.amazon.com/Solving-PDEs-Python-SpringerBriefs-Computing/dp/3319524615
369,Designing-Data-Structures-Python-Training,$119.99,2019-01-29,python,https://www.amazon.com/Designing-Data-Structures-Python-Training/dp/B0161KAIZO
370,Teach-Your-Kids-Code-Parent-Friendly,$17.07,2019-01-29,python,https://www.amazon.com/Teach-Your-Kids-Code-Parent-Friendly/dp/1593276141
371,Teach-Your-Kids-Code-Parent-Friendly-ebook,$17.99,2019-01-29,python,https://www.amazon.com/Teach-Your-Kids-Code-Parent-Friendly-ebook/dp/B00WJ049XI
372,KicKee-Pants-Sleeve-Pajama-Little-x,$19.99,2019-01-29,python,https://www.amazon.com/KicKee-Pants-Sleeve-Pajama-Little-x/dp/B01MSBOJMQ
373,Machine-Learning-Python-Step-Step-ebook,$3.14,2019-01-29,python,https://www.amazon.com/Machine-Learning-Python-Step-Step-ebook/dp/B07KVLCH6N
374,Machine-Learning-Python-Step-Step,$15.38,2019-01-29,python,https://www.amazon.com/Machine-Learning-Python-Step-Step/dp/172983308X
375,cinda-b-Small-Cosmetic-Python,$17.00,2019-01-29,python,https://www.amazon.com/cinda-b-Small-Cosmetic-Python/dp/B01N0KYVJG
376,REST-APIs-Django-powerful-Python-ebook,$38.51,2019-01-29,python,https://www.amazon.com/REST-APIs-Django-powerful-Python-ebook/dp/B07DR9XS6L
377,REST-APIs-Django-powerful-Python,$38.51,2019-01-29,python,https://www.amazon.com/REST-APIs-Django-powerful-Python/dp/198302998X
378,Numerical-Python-Scientific-Applications-Matplotlib,$43.15,2019-01-29,python,https://www.amazon.com/Numerical-Python-Scientific-Applications-Matplotlib/dp/1484242459
379,Numerical-Python-Scientific-Applications-Matplotlib-ebook,$31.72,2019-01-29,python,https://www.amazon.com/Numerical-Python-Scientific-Applications-Matplotlib-ebook/dp/B07M5ZDV62
